identifier,dbms,schema,operator,type,killed,time,generator,criterion,randomseed
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnE,IMPAIRED,true,5,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,13,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,PKCColumnE,NORMAL,true,10,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,NNCA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,NNCA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,NNCA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,NNCA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
os0vqenujr21dkkxxy46,SQLite,BrowserCookies,NNCA,NORMAL,true,9,dominoRandom,ClauseAICC+AUCC+ANCC,1
